EHST0100,LM:2023/05/03 11:14:20:000,FD:55300,LD:01764,RC:12000,MC:12000,TO:00834,             
00985,2023/04/28 01:47:34:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
00986,2023/04/28 01:47:34:000,02,   0.00032,   0.00036,   0.00033,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
00987,2023/04/28 01:47:34:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
00988,2023/04/28 01:47:34:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00005,   0.00010,  -1.00000,  -1.00000,  -1.00000,	                         
00989,2023/04/28 01:47:34:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
00990,2023/04/28 01:47:34:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
00991,2023/04/28 02:47:35:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
00992,2023/04/28 02:47:35:000,02,   0.00032,   0.00036,   0.00033,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
00993,2023/04/28 02:47:35:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
00994,2023/04/28 02:47:35:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00010,  -1.00000,  -1.00000,  -1.00000,	                         
00995,2023/04/28 02:47:35:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
00996,2023/04/28 02:47:35:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
00997,2023/04/28 03:47:35:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
00998,2023/04/28 03:47:35:000,02,   0.00033,   0.00036,   0.00033,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
00999,2023/04/28 03:47:35:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01000,2023/04/28 03:47:35:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00010,  -1.00000,  -1.00000,  -1.00000,	                         
01001,2023/04/28 03:47:35:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01002,2023/04/28 03:47:35:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01003,2023/04/28 04:47:35:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01004,2023/04/28 04:47:35:000,02,   0.00033,   0.00036,   0.00033,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
01005,2023/04/28 04:47:35:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01006,2023/04/28 04:47:35:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00010,  -1.00000,  -1.00000,  -1.00000,	                         
01007,2023/04/28 04:47:35:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01008,2023/04/28 04:47:35:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01009,2023/04/28 05:47:36:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01010,2023/04/28 05:47:36:000,02,   0.00033,   0.00036,   0.00033,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
01011,2023/04/28 05:47:36:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01012,2023/04/28 05:47:36:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00010,  -1.00000,  -1.00000,  -1.00000,	                         
01013,2023/04/28 05:47:36:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01014,2023/04/28 05:47:36:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01015,2023/04/28 06:47:36:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01016,2023/04/28 06:47:36:000,02,   0.00033,   0.00036,   0.00033,   0.00037,   0.00026,   0.00067,  -1.00000,  -1.00000,  -1.00000,	                         
01017,2023/04/28 06:47:36:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01018,2023/04/28 06:47:36:000,04,   0.00001,   0.00001,   0.00001,   0.00004,   0.00006,   0.00010,  -1.00000,  -1.00000,  -1.00000,	                         
