EHST0100,LM:2023/05/03 01:14:16:000,FD:00001,LD:00922,RC:00922,MC:05000,TO:00000,             
00081,2020/07/11 01:44:47:000,  25.30872,	                                                                                                                    
00082,2020/07/12 01:44:55:000,  25.31029,	                                                                                                                    
00083,2020/07/13 01:45:03:000,  25.31186,	                                                                                                                    
00084,2020/07/14 01:40:59:000,  25.31350,	                                                                                                                    
00085,2020/07/15 01:42:16:000,  25.31517,	                                                                                                                    
00086,2020/07/16 01:42:24:000,  25.31674,	                                                                                                                    
00087,2020/07/17 01:42:32:000,  25.31831,	                                                                                                                    
00088,2020/07/18 01:42:41:000,  25.31988,	                                                                                                                    
00089,2020/07/19 01:42:49:000,  25.32145,	                                                                                                                    
00090,2020/07/20 01:42:57:000,  25.32302,	                                                                                                                    
00091,2020/07/21 01:43:06:000,  25.32458,	                                                                                                                    
00092,2020/07/22 01:43:14:000,  25.32615,	                                                                                                                    
00093,2020/07/23 01:43:21:000,  25.32772,	                                                                                                                    
00094,2020/07/24 01:43:29:000,  25.32929,	                                                                                                                    
00095,2020/07/25 01:43:37:000,  25.33086,	                                                                                                                    
00096,2020/07/26 01:43:46:000,  25.33243,	                                                                                                                    
00097,2020/07/27 01:43:54:000,  25.33400,	                                                                                                                    
00098,2020/07/28 01:44:02:000,  25.33557,	                                                                                                                    
00099,2020/07/29 01:44:10:000,  25.33713,	                                                                                                                    
00100,2020/07/30 01:44:19:000,  25.33870,	                                                                                                                    
00101,2020/07/31 01:44:27:000,  25.34027,	                                                                                                                    
00102,2020/08/01 01:44:34:000,  25.34184,	                                                                                                                    
00103,2020/08/02 01:44:43:000,  25.34341,	                                                                                                                    
00104,2020/08/03 01:44:51:000,  25.34498,	                                                                                                                    
00105,2020/08/04 01:45:00:000,  25.34655,	                                                                                                                    
00106,2020/08/05 01:45:08:000,  25.34812,	                                                                                                                    
00107,2020/08/06 01:45:16:000,  25.34968,	                                                                                                                    
00108,2020/08/07 01:45:25:000,  25.35125,	                                                                                                                    
00109,2020/08/08 01:45:33:000,  25.35282,	                                                                                                                    
00110,2020/08/09 01:45:41:000,  25.35439,	                                                                                                                    
00111,2020/08/10 01:45:49:000,  25.35596,	                                                                                                                    
00112,2020/08/11 01:45:57:000,  25.35753,	                                                                                                                    
00113,2020/08/12 01:46:05:000,  25.35910,	                                                                                                                    
00114,2020/08/13 01:46:24:000,  25.36067,	                                                                                                                    
00115,2020/08/14 01:46:32:000,  25.36224,	                                                                                                                    
00116,2020/08/15 01:46:40:000,  25.36381,	                                                                                                                    
00117,2020/08/16 01:46:48:000,  25.36538,	                                                                                                                    
00118,2020/08/17 01:46:57:000,  25.36695,	                                                                                                                    
00119,2020/08/18 01:47:05:000,  25.36852,	                                                                                                                    
00120,2020/08/19 01:47:13:000,  25.37008,	                                                                                                                    
00121,2020/08/20 01:47:21:000,  25.37165,	                                                                                                                    
00122,2020/08/21 01:47:29:000,  25.37322,	                                                                                                                    
00123,2020/08/22 01:47:37:000,  25.37479,	                                                                                                                    
00124,2020/08/23 01:47:45:000,  25.37636,	                                                                                                                    
00125,2020/08/24 01:47:53:000,  25.37793,	                                                                                                                    
00126,2020/08/25 01:48:01:000,  25.37950,	                                                                                                                    
00127,2020/08/26 01:48:09:000,  25.38107,	                                                                                                                    
00128,2020/08/27 01:48:17:000,  25.38263,	                                                                                                                    
00129,2020/08/28 01:48:25:000,  25.38420,	                                                                                                                    
00130,2020/08/29 01:48:33:000,  25.38577,	                                                                                                                    
00131,2020/08/30 01:48:41:000,  25.38734,	                                                                                                                    
00132,2020/08/31 01:48:49:000,  25.38891,	                                                                                                                    
00133,2020/09/01 01:48:56:000,  25.39048,	                                                                                                                    
00134,2020/09/02 01:49:04:000,  25.39205,	                                                                                                                    
00135,2020/09/03 01:49:12:000,  25.39362,	                                                                                                                    
00136,2020/09/04 01:49:20:000,  25.39519,	                                                                                                                    
00137,2020/09/05 01:49:28:000,  25.39676,	                                                                                                                    
00138,2020/09/06 01:49:36:000,  25.39832,	                                                                                                                    
00139,2020/09/07 01:49:44:000,  25.39989,	                                                                                                                    
00140,2020/09/08 01:49:52:000,  25.40146,	                                                                                                                    
00141,2020/09/09 01:50:00:000,  25.40303,	                                                                                                                    
00142,2020/09/10 01:50:08:000,  25.40460,	                                                                                                                    
00143,2020/09/11 01:50:17:000,  25.40617,	                                                                                                                    
00144,2020/09/12 01:50:25:000,  25.40774,	                                                                                                                    
00145,2020/09/13 01:50:33:000,  25.40930,	                                                                                                                    
00146,2020/09/14 01:50:40:000,  25.41087,	                                                                                                                    
00147,2020/09/15 01:50:48:000,  25.41244,	                                                                                                                    
00148,2020/09/16 01:50:56:000,  25.41401,	                                                                                                                    
00149,2020/09/17 01:51:04:000,  25.41558,	                                                                                                                    
00150,2020/09/18 01:51:12:000,  25.41715,	                                                                                                                    
00151,2020/09/19 01:51:20:000,  25.41872,	                                                                                                                    
00152,2020/09/20 01:51:28:000,  25.42028,	                                                                                                                    
00153,2020/09/21 01:51:36:000,  25.42185,	                                                                                                                    
00154,2020/09/22 01:51:44:000,  25.42342,	                                                                                                                    
00155,2020/09/23 01:51:52:000,  25.42499,	                                                                                                                    
00156,2020/09/24 01:52:00:000,  25.42656,	                                                                                                                    
00157,2020/09/25 01:52:08:000,  25.42813,	                                                                                                                    
00158,2020/09/26 01:52:16:000,  25.42970,	                                                                                                                    
00159,2020/09/27 01:52:23:000,  25.43127,	                                                                                                                    
00160,2020/09/28 01:52:31:000,  25.43283,	                                                                                                                    
00161,2020/09/29 01:52:39:000,  25.43441,	                                                                                                                    
00162,2020/09/30 01:52:47:000,  25.43597,	                                                                                                                    
00163,2020/10/01 01:52:55:000,  25.43754,	                                                                                                                    
00164,2020/10/02 01:53:03:000,  25.43911,	                                                                                                                    
00165,2020/10/03 01:53:11:000,  25.44068,	                                                                                                                    
00166,2020/10/04 01:53:20:000,  25.44225,	                                                                                                                    
00167,2020/10/05 01:53:28:000,  25.44382,	                                                                                                                    
00168,2020/10/06 01:53:37:000,  25.44538,	                                                                                                                    
00169,2020/10/07 01:53:46:000,  25.44695,	                                                                                                                    
00170,2020/10/08 01:53:55:000,  25.44852,	                                                                                                                    
00171,2020/10/09 01:54:03:000,  25.45009,	                                                                                                                    
00172,2020/10/10 01:54:11:000,  25.45166,	                                                                                                                    
